b1,b2,b3,x,y,S,J1_star,G,alpha_star,alpha_idx,is_degenerate
0.1125000000,0.3000000000,0.5875000000,0.5937500000,0.5087899247,0.5875000000,0.7523078886,0.1648078886,1.3875367553,159,0
0.1125000000,0.3125000000,0.5750000000,0.6000000000,0.4979646072,0.5750000000,0.7474063970,0.1724063970,1.4049900479,161,0
0.1125000000,0.3250000000,0.5625000000,0.6062500000,0.4871392896,0.5625000000,0.7425704758,0.1800704758,1.4137166941,162,0
0.1125000000,0.3375000000,0.5500000000,0.6125000000,0.4763139721,0.5500000000,0.7378015831,0.1878015831,1.4311699866,164,0
0.1125000000,0.3500000000,0.5375000000,0.6187500000,0.4654886545,0.5375000000,0.7330979291,0.1955979291,1.4486232792,166,0
0.1125000000,0.3625000000,0.5250000000,0.6250000000,0.4546633370,0.5250000000,0.7284600086,0.2034600086,1.4660765717,168,0
0.1125000000,0.3750000000,0.5125000000,0.6312500000,0.4438380194,0.5125000000,0.7238882525,0.2113882525,1.4835298642,170,0
0.1125000000,0.3875000000,0.5000000000,0.6375000000,0.4330127019,0.5000000000,0.7193830275,0.2193830275,1.5009831567,172,0
0.1125000000,0.4000000000,0.4875000000,0.6437500000,0.4221873843,0.4875000000,0.7149449434,0.2274449434,1.5097098030,173,0
0.1125000000,0.4125000000,0.4750000000,0.6500000000,0.4113620668,0.4750000000,0.7105763724,0.2355763724,1.5271630955,175,0
0.1125000000,0.4250000000,0.4625000000,0.6562500000,0.4005367493,0.4625000000,0.7062749948,0.2437749948,1.5446163880,177,0
0.1125000000,0.4375000000,0.4500000000,0.6625000000,0.3897114317,0.4500000000,0.7020409403,0.2520409403,1.5620696805,179,0
0.1125000000,0.4500000000,0.4375000000,0.6687500000,0.3788861142,0.4500000000,0.7020409403,0.2520409403,0.5323254219,61,0
0.1125000000,0.4625000000,0.4250000000,0.6750000000,0.3680607966,0.4625000000,0.7062749948,0.2437749948,0.5497787144,63,0
0.1125000000,0.4750000000,0.4125000000,0.6812500000,0.3572354791,0.4750000000,0.7105763724,0.2355763724,0.5672320069,65,0
0.1125000000,0.4875000000,0.4000000000,0.6875000000,0.3464101615,0.4875000000,0.7149449434,0.2274449434,0.5846852994,67,0
0.1125000000,0.5000000000,0.3875000000,0.6937500000,0.3355848440,0.5000000000,0.7193830275,0.2193830275,0.5934119457,68,0
0.1125000000,0.5125000000,0.3750000000,0.7000000000,0.3247595264,0.5125000000,0.7238882525,0.2113882525,0.6108652382,70,0
0.1125000000,0.5250000000,0.3625000000,0.7062500000,0.3139342089,0.5250000000,0.7284600086,0.2034600086,0.6283185307,72,0
0.1125000000,0.5375000000,0.3500000000,0.7125000000,0.3031088913,0.5375000000,0.7330979291,0.1955979291,0.6457718232,74,0
0.1125000000,0.5500000000,0.3375000000,0.7187500000,0.2922835738,0.5500000000,0.7378015831,0.1878015831,0.6632251158,76,0
0.1125000000,0.5625000000,0.3250000000,0.7250000000,0.2814582562,0.5625000000,0.7425704758,0.1800704758,0.6806784083,78,0
0.1125000000,0.5750000000,0.3125000000,0.7312500000,0.2706329387,0.5750000000,0.7474063970,0.1724063970,0.6894050545,79,0
0.1125000000,0.5875000000,0.3000000000,0.7375000000,0.2598076211,0.5875000000,0.7523078886,0.1648078886,0.7068583471,81,0
0.1125000000,0.6000000000,0.2875000000,0.7437500000,0.2489823036,0.6000000000,0.7572729876,0.1572729876,0.7243116396,83,0
0.1125000000,0.6125000000,0.2750000000,0.7500000000,0.2381569860,0.6125000000,0.7623009667,0.1498009667,0.7417649321,85,0
0.1125000000,0.6250000000,0.2625000000,0.7562500000,0.2273316685,0.6250000000,0.7673910356,0.1423910356,0.7592182246,87,0
0.1125000000,0.6375000000,0.2500000000,0.7625000000,0.2165063509,0.6375000000,0.7725464271,0.1350464271,0.7679448709,88,0
0.1125000000,0.6500000000,0.2375000000,0.7687500000,0.2056810334,0.6500000000,0.7777632159,0.1277632159,0.7853981634,90,0
0.1125000000,0.6625000000,0.2250000000,0.7750000000,0.1948557159,0.6625000000,0.7830396840,0.1205396840,0.8028514559,92,0
0.1125000000,0.6750000000,0.2125000000,0.7812500000,0.1840303983,0.6750000000,0.7883750145,0.1133750145,0.8115781022,93,0
0.1125000000,0.6875000000,0.2000000000,0.7875000000,0.1732050808,0.6875000000,0.7937738488,0.1062738488,0.8290313947,95,0
0.1125000000,0.7000000000,0.1875000000,0.7937500000,0.1623797632,0.7000000000,0.7992295174,0.0992295174,0.8464846872,97,0
0.1125000000,0.7125000000,0.1750000000,0.8000000000,0.1515544457,0.7125000000,0.8047408434,0.0922408434,0.8639379797,99,0
0.1125000000,0.7250000000,0.1625000000,0.8062500000,0.1407291281,0.7250000000,0.8103128692,0.0853128692,0.8726646260,100,0
0.1125000000,0.7375000000,0.1500000000,0.8125000000,0.1299038106,0.7375000000,0.8159394033,0.0784394033,0.8901179185,102,0
0.1125000000,0.7500000000,0.1375000000,0.8187500000,0.1190784930,0.7500000000,0.8216192200,0.0716192200,0.8988445648,103,0
0.1125000000,0.7625000000,0.1250000000,0.8250000000,0.1082531755,0.7625000000,0.8273572951,0.0648572951,0.9162978573,105,0
0.1125000000,0.7750000000,0.1125000000,0.8312500000,0.0974278579,0.7750000000,0.8331452506,0.0581452506,0.9337511498,107,1
0.1125000000,0.7875000000,0.1000000000,0.8375000000,0.0866025404,0.7875000000,0.8456184666,0.0581184666,1.1606439526,133,0
0.1125000000,0.8000000000,0.0875000000,0.8437500000,0.0757772228,0.8000000000,0.8580916827,0.0580916827,1.1606439526,133,0
0.1125000000,0.8125000000,0.0750000000,0.8500000000,0.0649519053,0.8125000000,0.8705648987,0.0580648987,1.1606439526,133,0
0.1125000000,0.8250000000,0.0625000000,0.8562500000,0.0541265877,0.8250000000,0.8830381148,0.0580381148,1.1606439526,133,0
0.1125000000,0.8375000000,0.0500000000,0.8625000000,0.0433012702,0.8375000000,0.8955126428,0.0580126428,1.1519173063,132,0
0.1125000000,0.8500000000,0.0375000000,0.8687500000,0.0324759526,0.8500000000,0.9079898173,0.0579898173,1.1519173063,132,0
0.1125000000,0.8625000000,0.0250000000,0.8750000000,0.0216506351,0.8625000000,0.9204669919,0.0579669919,1.1519173063,132,0
0.1125000000,0.8750000000,0.0125000000,0.8812500000,0.0108253175,0.8750000000,0.9329441664,0.0579441664,1.1519173063,132,0
0.1125000000,0.8875000000,0.0000000000,0.8875000000,0.0000000000,0.8875000000,0.9454213410,0.0579213410,1.1519173063,132,0
0.1250000000,0.0000000000,0.8750000000,0.4375000000,0.7577722283,0.8750000000,0.9395760740,0.0645760740,0.9337511498,107,0
0.1250000000,0.0125000000,0.8625000000,0.4437500000,0.7469469108,0.8625000000,0.9271028580,0.0646028580,0.9337511498,107,0
0.1250000000,0.0250000000,0.8500000000,0.4500000000,0.7361215932,0.8500000000,0.9146303689,0.0646303689,0.9250245036,106,0
0.1250000000,0.0375000000,0.8375000000,0.4562500000,0.7252962757,0.8375000000,0.9021614266,0.0646614266,0.9250245036,106,0
0.1250000000,0.0500000000,0.8250000000,0.4625000000,0.7144709581,0.8250000000,0.8896924843,0.0646924843,0.9250245036,106,0
0.1250000000,0.0625000000,0.8125000000,0.4687500000,0.7036456406,0.8125000000,0.8772235420,0.0647235420,0.9250245036,106,0
0.1250000000,0.0750000000,0.8000000000,0.4750000000,0.6928203230,0.8000000000,0.8647545997,0.0647545997,0.9250245036,106,0
0.1250000000,0.0875000000,0.7875000000,0.4812500000,0.6819950055,0.7875000000,0.8522860023,0.0647860023,0.9162978573,105,0
0.1250000000,0.1000000000,0.7750000000,0.4875000000,0.6711696879,0.7750000000,0.8398216487,0.0648216487,0.9162978573,105,0
0.1250000000,0.1125000000,0.7625000000,0.4937500000,0.6603443704,0.7625000000,0.8273572951,0.0648572951,0.9162978573,105,0
0.1250000000,0.1250000000,0.7500000000,0.5000000000,0.6495190528,0.7500000000,0.8148929416,0.0648929416,0.9162978573,105,1
0.1250000000,0.1375000000,0.7375000000,0.5062500000,0.6386937353,0.7375000000,0.8091649873,0.0716649873,1.1955505376,137,0
0.1250000000,0.1500000000,0.7250000000,0.5125000000,0.6278684177,0.7250000000,0.8034907019,0.0784907019,1.2042771839,138,0
0.1250000000,0.1625000000,0.7125000000,0.5187500000,0.6170431002,0.7125000000,0.7978761702,0.0853761702,1.2217304764,140,0
0.1250000000,0.1750000000,0.7000000000,0.5250000000,0.6062177826,0.7000000000,0.7923164528,0.0923164528,1.2391837689,142,0
0.1250000000,0.1875000000,0.6875000000,0.5312500000,0.5953924651,0.6875000000,0.7868131645,0.0993131645,1.2479104152,143,0
0.1250000000,0.2000000000,0.6750000000,0.5375000000,0.5845671476,0.6750000000,0.7813726154,0.1063726154,1.2653637077,145,0
0.1250000000,0.2125000000,0.6625000000,0.5437500000,0.5737418300,0.6625000000,0.7759901399,0.1134901399,1.2828170002,147,0
0.1250000000,0.2250000000,0.6500000000,0.5500000000,0.5629165125,0.6500000000,0.7706668502,0.1206668502,1.3002702927,149,0
0.1250000000,0.2375000000,0.6375000000,0.5562500000,0.5520911949,0.6375000000,0.7654051916,0.1279051916,1.3089969390,150,0
0.1250000000,0.2500000000,0.6250000000,0.5625000000,0.5412658774,0.6250000000,0.7602078367,0.1352078367,1.3264502315,152,0
0.1250000000,0.2625000000,0.6125000000,0.5687500000,0.5304405598,0.6125000000,0.7550723366,0.1425723366,1.3439035240,154,0
0.1250000000,0.2750000000,0.6000000000,0.5750000000,0.5196152423,0.6000000000,0.7499995789,0.1499995789,1.3613568166,156,0
0.1250000000,0.2875000000,0.5875000000,0.5812500000,0.5087899247,0.5875000000,0.7449903892,0.1574903892,1.3788101091,158,0
0.1250000000,0.3000000000,0.5750000000,0.5875000000,0.4979646072,0.5750000000,0.7400468824,0.1650468824,1.3875367553,159,0
0.1250000000,0.3125000000,0.5625000000,0.5937500000,0.4871392896,0.5625000000,0.7351702629,0.1726702629,1.4049900479,161,0
0.1250000000,0.3250000000,0.5500000000,0.6000000000,0.4763139721,0.5500000000,0.7303591045,0.1803591045,1.4224433404,163,0
0.1250000000,0.3375000000,0.5375000000,0.6062500000,0.4654886545,0.5375000000,0.7256140004,0.1881140004,1.4398966329,165,0
0.1250000000,0.3500000000,0.5250000000,0.6125000000,0.4546633370,0.5250000000,0.7209354801,0.1959354801,1.4573499254,167,0
0.1250000000,0.3625000000,0.5125000000,0.6187500000,0.4438380194,0.5125000000,0.7163240089,0.2038240089,1.4748032179,169,0
0.1250000000,0.3750000000,0.5000000000,0.6250000000,0.4330127019,0.5000000000,0.7117799876,0.2117799876,1.4922565105,171,0
0.1250000000,0.3875000000,0.4875000000,0.6312500000,0.4221873843,0.4875000000,0.7073047190,0.2198047190,1.5009831567,172,0
0.1250000000,0.4000000000,0.4750000000,0.6375000000,0.4113620668,0.4750000000,0.7028987754,0.2278987754,1.5184364492,174,0
0.1250000000,0.4125000000,0.4625000000,0.6437500000,0.4005367493,0.4625000000,0.6985610338,0.2360610338,1.5358897418,176,0
0.1250000000,0.4250000000,0.4500000000,0.6500000000,0.3897114317,0.4500000000,0.6942916570,0.2442916570,1.5533430343,178,0
0.1250000000,0.4375000000,0.4375000000,0.6562500000,0.3788861142,0.4375000000,0.6900907428,0.2525907428,0.5235987756,60,1
0.1250000000,0.4500000000,0.4250000000,0.6625000000,0.3680607966,0.4500000000,0.6942916570,0.2442916570,0.5410520681,62,0
0.1250000000,0.4625000000,0.4125000000,0.6687500000,0.3572354791,0.4625000000,0.6985610338,0.2360610338,0.5585053606,64,0
0.1250000000,0.4750000000,0.4000000000,0.6750000000,0.3464101615,0.4750000000,0.7028987754,0.2278987754,0.5759586532,66,0
0.1250000000,0.4875000000,0.3875000000,0.6812500000,0.3355848440,0.4875000000,0.7073047190,0.2198047190,0.5934119457,68,0
0.1250000000,0.5000000000,0.3750000000,0.6875000000,0.3247595264,0.5000000000,0.7117799876,0.2117799876,0.6021385919,69,0
0.1250000000,0.5125000000,0.3625000000,0.6937500000,0.3139342089,0.5125000000,0.7163240089,0.2038240089,0.6195918845,71,0
0.1250000000,0.5250000000,0.3500000000,0.7000000000,0.3031088913,0.5250000000,0.7209354801,0.1959354801,0.6370451770,73,0
0.1250000000,0.5375000000,0.3375000000,0.7062500000,0.2922835738,0.5375000000,0.7256140004,0.1881140004,0.6544984695,75,0
0.1250000000,0.5500000000,0.3250000000,0.7125000000,0.2814582562,0.5500000000,0.7303591045,0.1803591045,0.6719517620,77,0
0.1250000000,0.5625000000,0.3125000000,0.7187500000,0.2706329387,0.5625000000,0.7351702629,0.1726702629,0.6894050545,79,0
0.1250000000,0.5750000000,0.3000000000,0.7250000000,0.2598076211,0.5750000000,0.7400468824,0.1650468824,0.7068583471,81,0
0.1250000000,0.5875000000,0.2875000000,0.7312500000,0.2489823036,0.5875000000,0.7449903892,0.1574903892,0.7155849933,82,0
0.1250000000,0.6000000000,0.2750000000,0.7375000000,0.2381569860,0.6000000000,0.7499995789,0.1499995789,0.7330382858,84,0
0.1250000000,0.6125000000,0.2625000000,0.7437500000,0.2273316685,0.6125000000,0.7550723366,0.1425723366,0.7504915784,86,0
0.1250000000,0.6250000000,0.2500000000,0.7500000000,0.2165063509,0.6250000000,0.7602078367,0.1352078367,0.7679448709,88,0
0.1250000000,0.6375000000,0.2375000000,0.7562500000,0.2056810334,0.6375000000,0.7654051916,0.1279051916,0.7853981634,90,0
0.1250000000,0.6500000000,0.2250000000,0.7625000000,0.1948557159,0.6500000000,0.7706668502,0.1206668502,0.7941248097,91,0
0.1250000000,0.6625000000,0.2125000000,0.7687500000,0.1840303983,0.6625000000,0.7759901399,0.1134901399,0.8115781022,93,0
0.1250000000,0.6750000000,0.2000000000,0.7750000000,0.1732050808,0.6750000000,0.7813726154,0.1063726154,0.8290313947,95,0
0.1250000000,0.6875000000,0.1875000000,0.7812500000,0.1623797632,0.6875000000,0.7868131645,0.0993131645,0.8464846872,97,0
0.1250000000,0.7000000000,0.1750000000,0.7875000000,0.1515544457,0.7000000000,0.7923164528,0.0923164528,0.8552113335,98,0
0.1250000000,0.7125000000,0.1625000000,0.7937500000,0.1407291281,0.7125000000,0.7978761702,0.0853761702,0.8726646260,100,0
0.1250000000,0.7250000000,0.1500000000,0.8000000000,0.1299038106,0.7250000000,0.8034907019,0.0784907019,0.8901179185,102,0
0.1250000000,0.7375000000,0.1375000000,0.8062500000,0.1190784930,0.7375000000,0.8091649873,0.0716649873,0.8988445648,103,0
0.1250000000,0.7500000000,0.1250000000,0.8125000000,0.1082531755,0.7500000000,0.8148929416,0.0648929416,0.9162978573,105,1
0.1250000000,0.7625000000,0.1125000000,0.8187500000,0.0974278579,0.7625000000,0.8273572951,0.0648572951,1.1780972451,135,0
0.1250000000,0.7750000000,0.1000000000,0.8250000000,0.0866025404,0.7750000000,0.8398216487,0.0648216487,1.1780972451,135,0
0.1250000000,0.7875000000,0.0875000000,0.8312500000,0.0757772228,0.7875000000,0.8522860023,0.0647860023,1.1780972451,135,0
0.1250000000,0.8000000000,0.0750000000,0.8375000000,0.0649519053,0.8000000000,0.8647545997,0.0647545997,1.1693705988,134,0
0.1250000000,0.8125000000,0.0625000000,0.8437500000,0.0541265877,0.8125000000,0.8772235420,0.0647235420,1.1693705988,134,0
0.1250000000,0.8250000000,0.0500000000,0.8500000000,0.0433012702,0.8250000000,0.8896924843,0.0646924843,1.1693705988,134,0
0.1250000000,0.8375000000,0.0375000000,0.8562500000,0.0324759526,0.8375000000,0.9021614266,0.0646614266,1.1693705988,134,0
0.1250000000,0.8500000000,0.0250000000,0.8625000000,0.0216506351,0.8500000000,0.9146303689,0.0646303689,1.1693705988,134,0
0.1250000000,0.8625000000,0.0125000000,0.8687500000,0.0108253175,0.8625000000,0.9271028580,0.0646028580,1.1606439526,133,0
0.1250000000,0.8750000000,0.0000000000,0.8750000000,0.0000000000,0.8750000000,0.9395760740,0.0645760740,1.1606439526,133,0
0.1375000000,0.0000000000,0.8625000000,0.4312500000,0.7469469108,0.8625000000,0.9337752965,0.0712752965,0.9162978573,105,0
0.1375000000,0.0125000000,0.8500000000,0.4375000000,0.7361215932,0.8500000000,0.9213109429,0.0713109429,0.9162978573,105,0
0.1375000000,0.0250000000,0.8375000000,0.4437500000,0.7252962757,0.8375000000,0.9088465893,0.0713465893,0.9162978573,105,0
0.1375000000,0.0375000000,0.8250000000,0.4500000000,0.7144709581,0.8250000000,0.8963822357,0.0713822357,0.9162978573,105,0
0.1375000000,0.0500000000,0.8125000000,0.4562500000,0.7036456406,0.8125000000,0.8839178821,0.0714178821,0.9162978573,105,0
0.1375000000,0.0625000000,0.8000000000,0.4625000000,0.6928203230,0.8000000000,0.8714559693,0.0714559693,0.9075712110,104,0
0.1375000000,0.0750000000,0.7875000000,0.4687500000,0.6819950055,0.7875000000,0.8589965190,0.0714965190,0.9075712110,104,0
0.1375000000,0.0875000000,0.7750000000,0.4750000000,0.6711696879,0.7750000000,0.8465370687,0.0715370687,0.9075712110,104,0
0.1375000000,0.1000000000,0.7625000000,0.4812500000,0.6603443704,0.7625000000,0.8340776184,0.0715776184,0.9075712110,104,0
0.1375000000,0.1125000000,0.7500000000,0.4875000000,0.6495190528,0.7500000000,0.8216192200,0.0716192200,0.8988445648,103,0
0.1375000000,0.1250000000,0.7375000000,0.4937500000,0.6386937353,0.7375000000,0.8091649873,0.0716649873,0.8988445648,103,0
0.1375000000,0.1375000000,0.7250000000,0.5000000000,0.6278684177,0.7250000000,0.7967107545,0.0717107545,0.8988445648,103,1
0.1375000000,0.1500000000,0.7125000000,0.5062500000,0.6170431002,0.7125000000,0.7910467414,0.0785467414,1.2130038301,139,0
0.1375000000,0.1625000000,0.7000000000,0.5125000000,0.6062177826,0.7000000000,0.7854394712,0.0854394712,1.2217304764,140,0
0.1375000000,0.1750000000,0.6875000000,0.5187500000,0.5953924651,0.6875000000,0.7798930062,0.0923930062,1.2391837689,142,0
0.1375000000,0.1875000000,0.6750000000,0.5250000000,0.5845671476,0.6750000000,0.7744038731,0.0994038731,1.2566370614,144,0
0.1375000000,0.2000000000,0.6625000000,0.5312500000,0.5737418300,0.6625000000,0.7689732800,0.1064732800,1.2740903540,146,0
0.1375000000,0.2125000000,0.6500000000,0.5375000000,0.5629165125,0.6500000000,0.7636052652,0.1136052652,1.2828170002,147,0
0.1375000000,0.2250000000,0.6375000000,0.5437500000,0.5520911949,0.6375000000,0.7582995684,0.1207995684,1.3002702927,149,0
0.1375000000,0.2375000000,0.6250000000,0.5500000000,0.5412658774,0.6250000000,0.7530553383,0.1280553383,1.3177235853,151,0
0.1375000000,0.2500000000,0.6125000000,0.5562500000,0.5304405598,0.6125000000,0.7478735601,0.1353735601,1.3351768778,153,0
0.1375000000,0.2625000000,0.6000000000,0.5625000000,0.5196152423,0.6000000000,0.7427551571,0.1427551571,1.3526301703,155,0
0.1375000000,0.2750000000,0.5875000000,0.5687500000,0.5087899247,0.5875000000,0.7377035101,0.1502035101,1.3613568166,156,0
0.1375000000,0.2875000000,0.5750000000,0.5750000000,0.4979646072,0.5750000000,0.7327173951,0.1577173951,1.3788101091,158,0
0.1375000000,0.3000000000,0.5625000000,0.5812500000,0.4871392896,0.5625000000,0.7277968107,0.1652968107,1.3962634016,160,0
0.1375000000,0.3125000000,0.5500000000,0.5875000000,0.4763139721,0.5500000000,0.7229424492,0.1729424492,1.4137166941,162,0
0.1375000000,0.3250000000,0.5375000000,0.5937500000,0.4654886545,0.5375000000,0.7181549389,0.1806549389,1.4311699866,164,0
0.1375000000,0.3375000000,0.5250000000,0.6000000000,0.4546633370,0.5250000000,0.7134348442,0.1884348442,1.4486232792,166,0
0.1375000000,0.3500000000,0.5125000000,0.6062500000,0.4438380194,0.5125000000,0.7087826650,0.1962826650,1.4660765717,168,0
0.1375000000,0.3625000000,0.5000000000,0.6125000000,0.4330127019,0.5000000000,0.7041991703,0.2041991703,1.4748032179,169,0
0.1375000000,0.3750000000,0.4875000000,0.6187500000,0.4221873843,0.4875000000,0.6996858823,0.2121858823,1.4922565105,171,0
0.1375000000,0.3875000000,0.4750000000,0.6250000000,0.4113620668,0.4750000000,0.6952415259,0.2202415259,1.5097098030,173,0
0.1375000000,0.4000000000,0.4625000000,0.6312500000,0.4005367493,0.4625000000,0.6908663629,0.2283663629,1.5271630955,175,0
0.1375000000,0.4125000000,0.4500000000,0.6375000000,0.3897114317,0.4500000000,0.6865605895,0.2365605895,1.5446163880,177,0
0.1375000000,0.4250000000,0.4375000000,0.6437500000,0.3788861142,0.4375000000,0.6823243367,0.2448243367,1.5620696805,179,0
0.1375000000,0.4375000000,0.4250000000,0.6500000000,0.3680607966,0.4375000000,0.6823243367,0.2448243367,0.5323254219,61,0
0.1375000000,0.4500000000,0.4125000000,0.6562500000,0.3572354791,0.4500000000,0.6865605895,0.2365605895,0.5497787144,63,0
0.1375000000,0.4625000000,0.4000000000,0.6625000000,0.3464101615,0.4625000000,0.6908663629,0.2283663629,0.5672320069,65,0
0.1375000000,0.4750000000,0.3875000000,0.6687500000,0.3355848440,0.4750000000,0.6952415259,0.2202415259,0.5846852994,67,0
0.1375000000,0.4875000000,0.3750000000,0.6750000000,0.3247595264,0.4875000000,0.6996858823,0.2121858823,0.6021385919,69,0
